-----
{
 "description": "This data provides district-wise allocation, release and expenditure of National Rural Drinking Water Programme (NRDWP) fund all over India for 2012-13 (Upto February '13).", 
 "file_name": "DISTRICT_WISE_ALLOCATION_RELEASE_EXPEND_FY12-13_TILL_FEB_13.xls", 
 "title": "District-Wise Allocation / Release And Expenditure of NRDWP Fund for 2012-2013 ", 
 "url": "http://data.gov.in/sites/default/files/DISTRICT_WISE_ALLOCATION_RELEASE_EXPEND_FY12-13_TILL_FEB_13.xls"
}
-----
"State Name","District Name","Opening Balance (Rs. in Crores)","Allocation Total (Rs. in Crores)","Allocation Central (Rs. in Crores)","Allocation State (Rs. in Crores)","Release Total (Rs. in Crores)","Release Central (Rs. in Crores)","Release State (Rs. in Crores)","Expenditure Total (Rs. in Crores)","Expenditure Central (Rs. in Crores)","Expenditure State (Rs. in Crores)"
"ORISSA","KENDUJHAR",0.0,15.07,7.65,7.42,21.46,11.59,9.87,11.9,6.29,5.61
"ORISSA","KHORDHA (BHUBANESWAR)",0.0,13.24,6.68,6.56,26.51,14.41,12.1,16.01,8.85,7.15
"ORISSA","KORAPUT",0.0,16.97,8.59,8.38,8.84,5.21,3.62,5.39,3.02,2.37
"ORISSA","MALKANGIRI",0.0,8.81,4.45,4.36,10.66,6.11,4.55,7.46,4.22,3.24
"ORISSA","MAYURBHANJ",0.0,31.11,15.77,15.34,25.64,14.79,10.85,17.96,10.0,7.96
"ORISSA","NABARANGAPUR",0.0,12.26,6.2,6.06,15.59,8.19,7.4,7.72,3.91,3.81
"ORISSA","NAYAGARH",0.0,10.07,5.09,4.98,15.02,8.38,6.64,8.06,4.36,3.7
"ORISSA","NUAPADA",0.0,13.89,8.13,5.76,10.74,5.88,4.86,5.92,3.52,2.4
"ORISSA","PURI",0.0,18.12,10.6,7.52,16.17,9.11,7.07,11.24,5.96,5.28
"ORISSA","RAYAGADA",0.0,13.84,6.99,6.85,14.25,8.29,5.95,11.42,6.61,4.8
"ORISSA","SAMBALPUR",0.0,11.32,5.72,5.6,15.27,8.4,6.87,8.98,4.88,4.1
"ORISSA","SONAPUR",0.0,7.6,3.86,3.73,11.55,6.33,5.23,8.25,4.66,3.59
"ORISSA","SUNDARGARH",0.0,21.39,10.81,10.58,23.14,13.02,10.13,16.25,8.78,7.47
"PUDUCHERRY","StateHQ(PUDUCHERRY)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PUDUCHERRY","KARAIKAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PUDUCHERRY","MAHE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PUDUCHERRY","PUDUCHERRY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PUDUCHERRY","YANAM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PUNJAB","StateHQ(PUNJAB)",0.0,0.0,0.0,0.0,4.05,4.05,0.0,3.6,3.6,0.0
"PUNJAB","AMRITSAR",0.0,33.65,6.54,27.11,27.22,12.31,14.91,22.83,8.33,14.5
"PUNJAB","BARNALA",0.0,3.42,0.98,2.44,3.22,1.82,1.4,2.35,1.05,1.3
"PUNJAB","BATHINDA",0.0,11.53,4.07,7.46,13.83,8.1,5.72,10.66,6.04,4.63
"PUNJAB","FARIDKOT",0.0,14.11,0.65,13.46,9.04,1.57,7.47,7.88,0.86,7.02
"PUNJAB","FATEHGARH SAHIB",0.0,4.22,2.17,2.05,6.24,4.65,1.59,4.57,3.05,1.52
"PUNJAB","FAZILKA",0.0,8.88,3.4,5.48,12.05,8.12,3.93,9.3,5.88,3.42
"PUNJAB","FIROZEPUR",0.0,12.42,2.84,9.58,11.39,4.84,6.55,8.63,3.16,5.47
"PUNJAB","GURDASPUR",0.0,11.11,2.77,8.34,10.21,5.44,4.76,6.52,2.74,3.77
"PUNJAB","HOSHIARPUR",0.0,11.17,3.58,7.59,16.66,9.41,7.25,12.76,5.72,7.04
"PUNJAB","JALANDHAR",0.0,16.85,0.93,15.93,13.11,4.27,8.84,10.78,2.09,8.68
"PUNJAB","KAPURTHALA",0.0,7.51,1.71,5.8,7.91,3.8,4.11,5.5,2.09,3.41
"PUNJAB","LUDHIANA",0.0,13.41,2.6,10.81,13.3,7.29,6.01,9.64,3.64,5.99
"PUNJAB","MANSA",0.0,6.23,3.67,2.56,6.39,4.81,1.58,5.07,3.82,1.25
"PUNJAB","MOGA",0.0,4.47,0.95,3.52,4.46,2.47,1.99,3.95,2.05,1.9
"PUNJAB","MUKTSAR",0.0,31.46,3.78,27.68,25.21,10.51,14.7,20.9,6.21,14.68
"PUNJAB","PATHANKOT",0.0,13.43,6.03,7.4,10.64,5.81,4.82,8.7,4.55,4.15
"PUNJAB","PATIALA",0.0,15.0,4.05,10.95,15.94,7.86,8.08,14.86,6.78,8.08
"PUNJAB","RUPNAGAR",0.0,12.75,4.02,8.73,12.99,5.06,7.93,9.92,4.03,5.89
"PUNJAB","S A S NAGAR",0.0,25.26,3.69,21.57,20.83,5.02,15.82,18.05,3.48,14.57
"PUNJAB","SANGRUR",0.0,10.82,6.07,4.75,13.36,9.39,3.97,10.87,7.2,3.67
"PUNJAB","SHAHEED BHAGAT SINGH NAGAR",0.0,8.81,1.72,7.09,6.57,2.78,3.79,5.66,1.96,3.7
"PUNJAB","TARN TARAN",0.0,11.87,1.79,10.08,10.6,4.75,5.84,7.33,2.57,4.75
"RAJASTHAN","StateHQ(RAJASTHAN)",0.0,0.0,0.0,0.0,21.25,21.25,0.0,18.29,18.29,0.0
"RAJASTHAN","AJMER",0.0,37.77,1.0,36.77,73.59,50.95,22.63,37.16,27.73,9.43
"RAJASTHAN","ALWAR",0.0,10.15,0.0,10.15,60.39,53.69,6.7,31.59,25.29,6.31
"RAJASTHAN","BANSWARA",0.0,17.56,0.0,17.56,8.67,5.08,3.59,3.18,3.15,0.03
"RAJASTHAN","BARAN",0.0,12.22,0.0,12.22,12.28,7.91,4.37,10.32,6.43,3.89
"RAJASTHAN","BARMER",0.0,46.39,0.0,46.39,64.89,34.37,30.51,36.18,20.76,15.42
"RAJASTHAN","BHARATPUR",0.0,29.82,0.0,29.82,39.15,36.54,2.61,14.81,14.81,0.0
"RAJASTHAN","BHILWARA",0.0,25.08,0.0,25.08,104.16,74.68,29.48,82.42,58.44,23.98
"RAJASTHAN","BIKANER",0.0,8.11,0.0,8.11,51.26,45.45,5.81,13.42,10.16,3.26
"RAJASTHAN","BUNDI",0.0,1.43,0.0,1.43,5.49,4.67,0.82,4.27,3.45,0.82
"RAJASTHAN","CHITTAURGARH",0.0,2.61,0.0,2.61,11.8,9.73,2.07,6.32,5.51,0.8
"RAJASTHAN","CHURU",0.0,54.85,0.0,54.85,142.72,88.18,54.54,93.13,48.47,44.65
"RAJASTHAN","DAUSA",0.0,5.98,0.0,5.98,22.42,21.0,1.42,9.12,8.14,0.98
"RAJASTHAN","DHAULPUR",0.0,25.74,0.0,25.74,28.68,14.89,13.79,10.39,9.82,0.57
"RAJASTHAN","DUNGARPUR",0.0,4.68,0.0,4.68,8.7,3.35,5.35,2.44,1.6,0.84
"RAJASTHAN","GANGANAGAR",0.0,4.93,0.0,4.93,24.58,16.91,7.67,10.14,4.63,5.51
"RAJASTHAN","HANUMANGARH",0.0,2.22,0.0,2.22,15.26,10.9,4.36,5.39,3.78,1.61
"RAJASTHAN","JAIPUR",0.0,35.23,0.72,34.51,299.68,283.87,15.81,228.27,225.11,3.16
"RAJASTHAN","JAISALMER",0.0,63.72,0.0,63.72,155.39,100.54,54.85,98.47,59.23,39.24
"RAJASTHAN","JALOR",0.0,28.0,0.0,28.0,153.77,126.39,27.38,15.52,13.61,1.91
"RAJASTHAN","JHALAWAR",0.0,18.24,0.0,18.24,57.82,30.85,26.97,10.57,8.94,1.64
"RAJASTHAN","JHUNJHUNUN",0.0,9.33,0.0,9.33,30.19,25.26,4.93,16.17,14.57,1.6
"RAJASTHAN","JODHPUR",0.0,150.65,0.0,150.65,306.78,179.68,127.1,179.72,116.05,63.68
"RAJASTHAN","KARAULI",0.0,10.15,0.0,10.15,18.8,14.75,4.05,12.2,8.15,4.05
"RAJASTHAN","KOTA",0.0,7.65,0.0,7.65,31.55,29.05,2.49,12.19,11.19,1.0
"RAJASTHAN","NAGAUR",0.0,30.72,4.5,26.22,138.61,112.25,26.37,91.66,65.3,26.37
"RAJASTHAN","PALI",0.0,3.38,0.0,3.38,48.7,43.65,5.05,15.2,12.35,2.85
"RAJASTHAN","RAJSAMAND",0.0,5.48,0.0,5.48,9.2,6.68,2.52,5.04,5.04,0.0
"RAJASTHAN","SAWAI MADHOPUR",0.0,4.17,0.0,4.17,16.3,13.57,2.73,8.45,6.52,1.93
"RAJASTHAN","SIKAR",0.0,18.99,0.0,18.99,37.35,34.41,2.93,23.98,21.04,2.93
"RAJASTHAN","SIROHI",0.0,2.22,0.0,2.22,6.85,3.74,3.11,2.28,2.28,0.0
"RAJASTHAN","TONK",0.0,18.05,0.0,18.05,126.01,73.23,52.78,39.2,24.24,14.96
"RAJASTHAN","UDAIPUR",0.0,31.9,0.0,31.9,43.11,9.05,34.06,6.03,4.98,1.05
"SIKKIM","StateHQ(SIKKIM)",20.0,0.0,0.0,0.0,0.44,0.44,0.0,0.4,0.4,0.0
"SIKKIM","EAST (GANGTOK)",0.01,0.05,0.05,0.0,20.27,20.27,0.0,16.27,16.27,0.0
"SIKKIM","NORTH",0.02,0.05,0.05,0.0,3.47,3.47,0.0,2.33,2.33,0.0
"SIKKIM","SOUTH",0.11,0.1,0.1,0.0,12.7,12.7,0.0,5.9,5.9,0.0
"SIKKIM","WEST",0.01,0.05,0.05,0.0,6.78,6.78,0.0,3.39,3.39,0.0
"TAMIL NADU","StateHQ(TAMIL NADU)",0.0,0.0,0.0,0.0,11.15,11.15,0.0,7.3,7.3,0.0
"TAMIL NADU","ARIYALUR",1.72,1.79,0.4,1.39,10.15,6.53,3.62,9.26,6.04,3.23
"TAMIL NADU","COIMBATORE",8.31,40.22,0.0,40.22,115.76,50.19,65.57,71.09,32.91,38.18
"TAMIL NADU","CUDDALORE",4.58,5.35,0.63,4.71,13.13,7.13,6.0,11.88,8.3,3.58
"TAMIL NADU","DHARMAPURI",1.14,2.37,0.1,2.27,8.17,4.64,3.53,4.12,2.48,1.65
"TAMIL NADU","DINDIGUL",4.42,8.93,0.75,8.19,25.8,12.73,13.07,19.58,10.82,8.76
"TAMIL NADU","ERODE",2.44,12.08,0.51,11.56,26.52,13.71,12.81,20.02,9.83,10.19
"TAMIL NADU","KANCHIPURAM",6.68,9.16,0.05,9.11,27.1,10.55,16.55,24.33,13.69,10.64
"TAMIL NADU","KANNIYAKUMARI",3.03,14.19,1.59,12.6,13.65,6.4,7.25,13.19,6.15,7.04
"TAMIL NADU","KARUR",2.08,6.86,0.74,6.12,12.18,5.89,6.3,9.02,4.49,4.54
"TAMIL NADU","KRISHNAGIRI",5.23,4.8,0.28,4.52,25.1,13.49,11.61,16.21,10.17,6.04
"TAMIL NADU","MADURAI",21.3,90.96,0.18,90.78,215.93,73.06,142.87,128.75,54.18,74.57
"TAMIL NADU","NAGAPATTINAM",2.28,17.11,0.36,16.75,45.67,24.58,21.1,26.07,13.79,12.28
"TAMIL NADU","NAMAKKAL",2.58,14.04,0.65,13.39,23.97,11.22,12.75,21.49,10.26,11.23
"TAMIL NADU","NILGIRIS",0.5,2.46,0.0,2.46,3.57,1.3,2.27,2.34,1.12,1.22
"TAMIL NADU","PERAMBALUR",1.34,1.09,0.3,0.8,4.61,2.39,2.22,4.54,2.83,1.72
"TAMIL NADU","PUDUKKOTTAI",2.94,7.59,0.06,7.53,13.51,5.23,8.29,10.77,6.02,4.75
"TAMIL NADU","RAMANATHAPURAM",2.8,2.28,0.2,2.09,27.11,18.95,8.16,12.67,11.52,1.15
"TAMIL NADU","SALEM",3.51,9.55,0.2,9.35,29.31,14.53,14.78,25.98,13.71,12.27
"TAMIL NADU","SIVAGANGA",2.46,6.02,0.25,5.78,13.12,6.3,6.82,8.08,4.97,3.11
"TAMIL NADU","THANJAVUR",2.11,11.52,0.09,11.42,12.09,3.64,8.46,7.89,3.9,3.98
"TAMIL NADU","THENI",1.76,7.15,0.41,6.74,9.84,4.39,5.45,10.12,4.39,5.73
"TAMIL NADU","THOOTHUKUDI",1.86,8.24,0.38,7.86,9.43,5.51,3.92,8.95,3.77,5.18
"TAMIL NADU","TIRUCHIRAPPALLI",3.04,20.76,1.3,19.46,30.44,13.53,16.91,19.68,12.17,7.51
"TAMIL NADU","TIRUNELVELI",5.71,9.42,0.83,8.59,13.03,5.27,7.76,20.39,10.07,10.32
"TAMIL NADU","TIRUPPUR",4.42,8.12,0.13,7.99,24.11,9.21,14.9,19.05,8.93,10.12
"TAMIL NADU","TIRUVALLUR",2.17,5.64,0.05,5.59,19.1,9.68,9.42,12.23,7.03,5.19
"TAMIL NADU","TIRUVANNAMALAI",2.61,10.25,0.12,10.13,36.08,17.68,18.4,25.69,12.91,12.78
"TAMIL NADU","TIRUVARUR",1.13,6.27,0.1,6.17,18.65,7.75,10.9,10.03,5.26,4.77
"TAMIL NADU","VELLORE",26.0,65.62,0.1,65.52,206.38,90.64,115.74,120.74,54.38,66.36
"TAMIL NADU","VILLUPURAM",4.63,6.57,0.07,6.49,31.75,16.31,15.45,23.03,13.62,9.42
"TAMIL NADU","VIRUDHUNAGAR",38.39,42.47,0.08,42.39,110.39,43.86,66.53,137.09,62.14,74.96
"TRIPURA","StateHQ(TRIPURA)",0.77,0.03,0.0,0.0,3.1,3.1,0.0,2.43,2.43,0.0
"TRIPURA","DHALAI  ",0.17,0.0,0.0,0.0,22.7,18.68,4.02,14.61,11.13,3.48
"TRIPURA","GOMATI",0.22,0.0,0.0,0.0,14.7,12.75,1.95,9.53,7.86,1.67
"TRIPURA","KHOWAI",0.02,0.0,0.0,0.0,13.62,11.67,1.95,9.26,7.42,1.84
"TRIPURA","NORTH TRIPURA",0.23,0.0,0.0,0.0,11.98,9.86,2.12,7.99,5.9,2.09
"TRIPURA","SEPAHIJALA",0.38,0.0,0.0,0.0,10.34,8.49,1.85,5.39,4.36,1.03
"TRIPURA","SOUTH TRIPURA",0.54,0.0,0.0,0.0,14.23,12.38,1.85,9.06,8.0,1.06
"TRIPURA","UNAKOTI",0.15,0.0,0.0,0.0,10.54,8.74,1.8,5.63,3.88,1.74
"TRIPURA","WEST TRIPURA",0.22,0.0,0.0,0.0,16.16,13.86,2.3,10.38,9.0,1.38
"UTTAR PRADESH","StateHQ(UTTAR PRADESH)",0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.35,9.35,0.0
"UTTAR PRADESH","AGRA",0.0,0.0,0.0,0.0,58.35,28.57,29.78,50.3,24.59,25.71
"UTTAR PRADESH","ALIGARH",0.0,0.0,0.0,0.0,10.23,5.12,5.1,7.6,3.76,3.84
"UTTAR PRADESH","ALLAHABAD",0.0,0.0,0.0,0.0,30.92,17.1,13.82,22.06,12.52,9.54
"UTTAR PRADESH","AMBEDKAR NAGAR",0.0,0.0,0.0,0.0,7.38,5.58,1.79,4.32,3.17,1.16
"UTTAR PRADESH","AURAIYA",0.0,0.0,0.0,0.0,11.51,5.93,5.58,9.14,4.45,4.69
"UTTAR PRADESH","AZAMGARH",0.0,0.0,0.0,0.0,18.49,11.52,6.98,14.44,8.81,5.64
"UTTAR PRADESH","BAGHPAT",0.0,0.0,0.0,0.0,10.92,3.5,7.42,10.3,3.25,7.05
"UTTAR PRADESH","BAHRAICH",0.0,0.0,0.0,0.0,5.43,2.74,2.69,5.08,2.53,2.55
"UTTAR PRADESH","BALLIA",0.0,0.0,0.0,0.0,23.43,12.53,10.9,21.56,11.42,10.14
"UTTAR PRADESH","BALRAMPUR",0.0,0.0,0.0,0.0,6.86,4.93,1.93,4.67,2.85,1.82
"UTTAR PRADESH","BANDA",0.0,0.0,0.0,0.0,12.67,8.5,4.17,12.03,8.15,3.88
"UTTAR PRADESH","BARABANKI",0.0,0.0,0.0,0.0,9.66,5.39,4.27,6.17,2.57,3.6
"UTTAR PRADESH","BAREILLY",0.0,0.0,0.0,0.0,8.43,4.59,3.84,6.52,3.53,2.99
"UTTAR PRADESH","BASTI",0.0,0.0,0.0,0.0,15.04,8.26,6.79,10.09,5.23,4.86
"UTTAR PRADESH","BIJNOR",0.0,0.0,0.0,0.0,17.27,9.55,7.71,14.52,8.06,6.46
"UTTAR PRADESH","BUDAUN",0.0,0.0,0.0,0.0,10.93,4.41,6.52,7.8,2.79,5.02
"UTTAR PRADESH","BULANDSHAHR",0.0,0.0,0.0,0.0,6.74,3.59,3.14,6.49,3.38,3.11
"UTTAR PRADESH","CHANDAULI",0.0,0.0,0.0,0.0,8.94,4.83,4.11,6.79,3.69,3.1
"UTTAR PRADESH","CHATRAPTI SHAHU JI NAGAR",0.0,0.0,0.0,0.0,9.98,5.48,4.5,7.18,4.11,3.07
"UTTAR PRADESH","CHITRAKOOT",0.0,0.0,0.0,0.0,55.36,45.3,10.07,43.19,40.77,2.42
"UTTAR PRADESH","DEORIA",0.0,0.0,0.0,0.0,20.71,16.53,4.18,11.39,8.59,2.8
"UTTAR PRADESH","ETAH",0.0,0.0,0.0,0.0,10.28,4.89,5.39,8.93,4.07,4.86
"UTTAR PRADESH","ETAWAH",0.0,0.0,0.0,0.0,11.13,6.09,5.04,10.6,5.65,4.94
"UTTAR PRADESH","FAIZABAD",0.0,0.0,0.0,0.0,7.04,4.18,2.86,6.56,3.69,2.86
"UTTAR PRADESH","FARRUKHABAD",0.0,0.0,0.0,0.0,6.43,4.04,2.38,6.02,3.71,2.31
"UTTAR PRADESH","FATEHPUR",0.0,0.0,0.0,0.0,9.26,5.66,3.6,7.25,4.48,2.77
"UTTAR PRADESH","FIROZABAD",0.0,0.0,0.0,0.0,26.31,12.08,14.23,21.1,9.37,11.72
"UTTAR PRADESH","GAUTAM BUDDHA NAGAR",0.0,0.0,0.0,0.0,2.45,1.32,1.13,2.09,1.11,0.98
"UTTAR PRADESH","GHAZIABAD",0.0,0.0,0.0,0.0,6.21,2.78,3.43,5.7,2.44,3.26
"UTTAR PRADESH","GHAZIPUR",0.0,0.0,0.0,0.0,13.53,8.19,5.33,7.99,4.33,3.66
"UTTAR PRADESH","GONDA",0.0,0.0,0.0,0.0,9.23,5.78,3.46,6.68,3.42,3.26
"UTTAR PRADESH","GORAKHPUR",0.0,0.0,0.0,0.0,30.24,20.66,9.58,18.16,10.61,7.55
"UTTAR PRADESH","HAMIRPUR",0.0,0.0,0.0,0.0,7.15,4.1,3.05,6.61,3.84,2.77
"UTTAR PRADESH","HARDOI",0.0,0.0,0.0,0.0,7.38,4.54,2.84,7.05,4.21,2.84
"UTTAR PRADESH","JALAUN",0.0,0.0,0.0,0.0,7.27,2.87,4.4,7.0,2.7,4.3
"UTTAR PRADESH","JAUNPUR",0.0,0.0,0.0,0.0,17.6,10.85,6.75,13.31,7.61,5.7
"UTTAR PRADESH","JHANSI",0.0,0.0,0.0,0.0,14.64,7.03,7.61,14.26,6.78,7.48
"UTTAR PRADESH","JYOTIBA PHOOLE NAGAR",0.0,0.0,0.0,0.0,8.85,5.98,2.87,4.97,3.29,1.68
"UTTAR PRADESH","KANNAUJ",0.0,0.0,0.0,0.0,17.9,9.84,8.06,13.49,7.62,5.88
"UTTAR PRADESH","KANPUR DEHAT",0.0,0.0,0.0,0.0,12.2,7.34,4.86,6.67,3.47,3.2
"UTTAR PRADESH","KANPUR NAGAR",0.0,0.0,0.0,0.0,19.79,12.52,7.27,14.67,9.23,5.44
"UTTAR PRADESH","Kanshiram Nagar",0.0,0.0,0.0,0.0,12.79,4.13,8.66,6.26,1.41,4.85
"UTTAR PRADESH","KAUSHAMBI",0.0,0.0,0.0,0.0,5.12,2.42,2.7,4.11,1.82,2.29
"UTTAR PRADESH","KHERI",0.0,0.0,0.0,0.0,14.74,5.49,9.25,9.78,2.6,7.18
"UTTAR PRADESH","KUSHI NAGAR",0.0,0.0,0.0,0.0,26.79,17.66,9.13,15.15,10.07,5.09
"UTTAR PRADESH","LALITPUR",0.0,0.0,0.0,0.0,13.15,4.74,8.41,4.85,1.66,3.19
"UTTAR PRADESH","LUCKNOW",0.0,0.0,0.0,0.0,16.42,11.75,4.67,8.45,5.59,2.85
"UTTAR PRADESH","MAHAMAYA NAGAR",0.0,0.0,0.0,0.0,13.85,5.67,8.18,12.83,5.12,7.71
"UTTAR PRADESH","MAHARAJGANJ",0.0,0.0,0.0,0.0,8.95,6.51,2.44,6.12,3.99,2.13
"UTTAR PRADESH","MAHOBA",0.0,0.0,0.0,0.0,4.52,2.61,1.91,4.29,2.48,1.81
"UTTAR PRADESH","MAINPURI",0.0,0.0,0.0,0.0,13.67,4.07,9.6,5.14,1.89,3.25
"UTTAR PRADESH","MATHURA",0.0,0.0,0.0,0.0,21.91,11.81,10.1,18.65,10.24,8.42
"UTTAR PRADESH","MAU",0.0,0.0,0.0,0.0,7.48,4.67,2.81,4.3,2.54,1.76
"UTTAR PRADESH","MEERUT",0.0,0.0,0.0,0.0,10.94,5.71,5.23,10.57,5.41,5.15
"UTTAR PRADESH","MIRZAPUR",0.0,0.0,0.0,0.0,17.78,11.03,6.75,11.71,7.2,4.52
"UTTAR PRADESH","MORADABAD",0.0,0.0,0.0,0.0,9.03,4.71,4.32,8.62,4.35,4.27
"UTTAR PRADESH","MUZAFFARNAGAR",0.0,0.0,0.0,0.0,8.7,3.94,4.76,7.8,3.41,4.39
"UTTAR PRADESH","PILIBHIT",0.0,0.0,0.0,0.0,6.16,3.6,2.56,2.4,1.36,1.03
"UTTAR PRADESH","PRATAPGARH",0.0,0.0,0.0,0.0,10.15,5.0,5.16,8.36,3.97,4.39
"UTTAR PRADESH","RAE BARELI",0.0,0.0,0.0,0.0,18.57,7.96,10.61,12.23,5.87,6.36
"UTTAR PRADESH","RAMPUR",0.0,0.0,0.0,0.0,6.76,4.64,2.12,4.25,3.03,1.22
"UTTAR PRADESH","SAHARANPUR",0.0,0.0,0.0,0.0,9.64,4.85,4.8,7.89,3.91,3.98
"UTTAR PRADESH","SANT KABEER NAGAR",0.0,0.0,0.0,0.0,11.93,10.2,1.73,6.1,4.98,1.13
"UTTAR PRADESH","SANT RAVIDAS NAGAR",0.0,0.0,0.0,0.0,8.04,5.59,2.45,3.97,2.32,1.65
"UTTAR PRADESH","SHAHJAHANPUR",0.0,0.0,0.0,0.0,5.55,3.27,2.28,4.19,2.09,2.09
"UTTAR PRADESH","SHRAVASTI",0.0,0.0,0.0,0.0,5.67,3.99,1.68,3.17,2.42,0.76
"UTTAR PRADESH","SIDDHARTH NAGAR",0.0,0.0,0.0,0.0,15.76,12.19,3.57,8.26,6.14,2.12
"UTTAR PRADESH","SITAPUR",0.0,0.0,0.0,0.0,9.24,5.69,3.56,8.7,5.31,3.39
"UTTAR PRADESH","SONBHADRA",0.0,0.0,0.0,0.0,24.39,8.27,16.12,7.72,2.76,4.96
"UTTAR PRADESH","SULTANPUR",0.0,0.0,0.0,0.0,9.68,6.21,3.46,8.59,5.44,3.14
"UTTAR PRADESH","UNNAO",0.0,0.0,0.0,0.0,15.18,7.94,7.24,12.4,6.45,5.95
"UTTAR PRADESH","VARANASI",0.0,0.0,0.0,0.0,13.51,7.9,5.6,9.05,5.7,3.35
"UTTARAKHAND","StateHQ(UTTARAKHAND)",0.0,0.0,0.0,0.0,1.75,1.75,0.0,0.13,0.13,0.0
"UTTARAKHAND","ALMORA",5.19,0.0,0.0,0.0,30.89,29.71,1.19,30.89,20.96,9.94
"UTTARAKHAND","BAGESHWAR",3.69,0.0,0.0,0.0,5.15,1.99,3.16,9.48,3.63,5.85
"UTTARAKHAND","CHAMOLI",1.67,0.0,0.0,0.0,1.83,1.5,0.33,2.49,0.76,1.73
"UTTARAKHAND","CHAMPAWAT",1.57,0.0,0.0,0.0,0.61,0.41,0.2,2.74,0.33,2.41
"UTTARAKHAND","DEHRADUN",12.68,0.0,0.0,0.0,5.39,1.84,3.55,19.65,9.22,10.43
"UTTARAKHAND","GARHWAL",2.38,0.0,0.0,0.0,16.64,13.39,3.25,20.95,7.28,13.67
"UTTARAKHAND","HARDWAR",2.17,0.0,0.0,0.0,2.52,0.29,2.24,8.61,2.5,6.11
"UTTARAKHAND","NAINITAL",6.91,0.0,0.0,0.0,8.44,3.89,4.55,18.34,9.29,9.05
"UTTARAKHAND","PITHORAGARH",4.2,0.0,0.0,0.0,7.24,5.39,1.85,13.42,6.19,7.22
"UTTARAKHAND","RUDRAPRAYAG",13.17,0.0,0.0,0.0,11.97,9.02,2.95,20.01,13.61,6.4
"UTTARAKHAND","TEHRI GARHWAL",9.05,0.0,0.0,0.0,39.38,33.45,5.93,26.23,14.25,11.98
"UTTARAKHAND","UDHAM SINGH NAGAR",1.73,0.0,0.0,0.0,1.98,1.29,0.69,1.84,1.31,0.53
"UTTARAKHAND","UTTARKASHI",4.89,0.0,0.0,0.0,3.21,1.41,1.8,5.95,3.27,2.68
"WEST BENGAL","StateHQ(WEST BENGAL)",0.0,0.0,0.0,0.0,18.18,18.18,0.0,9.67,9.67,0.0
"WEST BENGAL","BANKURA",0.0,26.05,8.8,17.26,53.12,26.83,26.29,33.03,24.95,8.08
"WEST BENGAL","BARDHAMAN",0.0,43.35,26.03,17.32,56.01,18.83,37.17,21.99,16.06,5.93
"WEST BENGAL","BIRBHUM",0.0,13.67,8.72,4.95,20.46,9.21,11.25,9.1,6.48,2.61
"WEST BENGAL","COOCHBEHAR",0.0,35.38,25.32,10.06,37.13,21.63,15.5,6.52,5.4,1.13
"WEST BENGAL","DAKSHIN DINAJPUR",0.0,12.32,8.61,3.71,10.12,4.61,5.51,4.06,2.25,1.8
"WEST BENGAL","DARJEELING",0.0,39.04,25.81,13.23,36.67,26.77,9.9,16.04,11.45,4.59
"WEST BENGAL","HOOGHLY",0.0,19.74,13.04,6.69,26.34,8.65,17.69,11.13,4.78,6.35
"WEST BENGAL","HOWRAH",0.0,12.61,8.64,3.97,16.32,4.66,11.66,10.3,3.41,6.9
"WEST BENGAL","JALPAIGURI",0.0,40.0,34.42,5.58,28.75,14.68,14.07,11.72,7.3,4.42
"WEST BENGAL","KOLKATA",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"WEST BENGAL","MALDAH",0.0,36.94,17.24,19.7,44.66,19.92,24.73,21.54,14.81,6.72
"WEST BENGAL","MEDINIPUR",0.0,44.32,38.81,5.51,84.58,30.42,54.16,64.78,26.91,37.87
"WEST BENGAL","MURSHIDABAD",0.0,101.16,8.72,92.44,91.39,78.19,13.2,53.11,48.57,4.55
"WEST BENGAL","NADIA",0.0,71.36,67.39,3.97,62.65,52.19,10.47,45.0,41.15,3.85
"WEST BENGAL","NORTH 24 PARAGANAS",0.0,73.84,59.25,14.59,70.45,44.41,26.04,48.71,40.57,8.15
"WEST BENGAL","PURBA MEDINIPUR",0.0,26.89,12.84,14.05,79.86,37.67,42.19,65.44,37.13,28.31
"WEST BENGAL","PURULIA",0.0,37.18,29.56,7.61,61.75,48.97,12.78,43.54,34.26,9.28
"WEST BENGAL","SOUTH 24 PARAGANAS",0.0,41.13,17.09,24.05,227.44,127.28,100.16,54.14,35.6,18.53
"WEST BENGAL","UTTAR DINAJPUR",0.0,24.59,16.85,7.74,29.55,18.35,11.21,14.18,8.77,5.41
